Customer,Country,Region,Segment,Salesperson,Emp ID,Order ID,Order Date,Required Date,Shipped Date,Shipper,Product Name,Unit Price,Quantity,Subtotal,Profit
Blondel père et fils,France,Europe,Mid-market,Janet Leverling,1015,10449,18-Feb-2007,18-Mar-2007,27-Feb-2007,Speedy Shipping,Filo Mix,5.6,20,112,67.2
Blondel père et fils,France,Europe,Mid-market,Janet Leverling,1015,10449,18-Feb-2007,18-Mar-2007,27-Feb-2007,Global Shippers,Tarte au sucre,39.4,35,1379,827.4
Blondel père et fils,France,Europe,Mid-market,Laura Callahan,1020,10679,23-Sep-2007,21-Oct-2007,30-Sep-2007,Global Shippers,Raclette Courdavault,55,12,660,396
Blondel père et fils,France,Europe,Mid-market,Margaret Peacock,1025,10584,30-Jun-2007,28-Jul-2007,04-Jul-2007,Global Shippers,Gorgonzola Telino,12.5,50,625,375
Blondel père et fils,France,Europe,Mid-market,Margaret Peacock,1025,10628,12-Aug-2007,09-Sep-2007,20-Aug-2007,Global Shippers,Chai,18,25,450,270
Blondel père et fils,France,Europe,Mid-market,Margaret Peacock,1025,10360,22-Nov-2007,20-Dec-2007,02-Dec-2007,Speedy Shipping,Rössle Sauerkraut,36.4,30,1092,655.2
Blondel père et fils,France,Europe,Mid-market,Margaret Peacock,1025,10360,22-Nov-2007,20-Dec-2007,02-Dec-2007,OnTime Carriers,Thüringer Rostbratwurst,99,35,3465,2079
Blondel père et fils,France,Europe,Mid-market,Margaret Peacock,1025,10360,22-Nov-2007,20-Dec-2007,02-Dec-2007,Global Shippers,Côte de Blaye,210.8,10,2108,1264.8
Blondel père et fils,France,Europe,Mid-market,Margaret Peacock,1025,10360,22-Nov-2007,20-Dec-2007,02-Dec-2007,Speedy Shipping,Maxilaku,16,35,560,336
Blondel père et fils,France,Europe,Mid-market,Margaret Peacock,1025,10360,22-Nov-2007,20-Dec-2007,02-Dec-2007,Speedy Shipping,Tourtière,5.9,28,165.2,99.12
Blondel père et fils,France,Europe,Mid-market,Michael Suyama,1030,10826,12-Jan-2007,09-Feb-2007,06-Feb-2007,Speedy Shipping,Gorgonzola Telino,12.5,35,437.5,262.5
Blondel père et fils,France,Europe,Mid-market,Michael Suyama,1030,10826,12-Jan-2007,09-Feb-2007,06-Feb-2007,OnTime Carriers,Ravioli Angelo,19.5,15,292.5,175.5
Blondel père et fils,France,Europe,Mid-market,Michael Suyama,1030,10559,05-Jun-2007,03-Jul-2007,13-Jun-2007,Global Shippers,Jack's New England Clam Chowder,9.65,12,115.8,69.48
Blondel père et fils,France,Europe,Mid-market,Michael Suyama,1030,10559,05-Jun-2007,03-Jul-2007,13-Jun-2007,OnTime Carriers,Pâté chinois,24,18,432,259.2
Blondel père et fils,France,Europe,Mid-market,Steven Buchanan,1045,10297,04-Sep-2007,16-Oct-2007,10-Sep-2007,Speedy Shipping,Chartreuse verte,14.4,60,864,518.4
Blondel père et fils,France,Europe,Mid-market,Steven Buchanan,1045,10297,04-Sep-2007,16-Oct-2007,10-Sep-2007,OnTime Carriers,Mozzarella di Giovanni,27.8,20,556,333.6
Bólido Comidas preparadas,Spain,Europe,Government,Anne Dodsworth,1010,10970,24-Mar-2007,07-Apr-2007,24-Apr-2007,Speedy Shipping,Filo Mix,7,40,280,168
Bólido Comidas preparadas,Spain,Europe,Government,Margaret Peacock,1025,10326,10-Oct-2007,07-Nov-2007,14-Oct-2007,OnTime Carriers,Chef Anton's Cajun Seasoning,17.6,24,422.4,253.44
Bólido Comidas preparadas,Spain,Europe,Government,Margaret Peacock,1025,10326,10-Oct-2007,07-Nov-2007,14-Oct-2007,OnTime Carriers,Ravioli Angelo,15.6,16,249.6,149.76
Bólido Comidas preparadas,Spain,Europe,Government,Margaret Peacock,1025,10326,10-Oct-2007,07-Nov-2007,14-Oct-2007,Global Shippers,Rhönbräu Klosterbier,6.2,50,310,186
Bólido Comidas preparadas,Spain,Europe,Government,Margaret Peacock,1025,10801,29-Dec-2007,26-Jan-2007,31-Dec-2007,Anywhere Delivery,Alice Mutton,39,40,1560,936
Bólido Comidas preparadas,Spain,Europe,Government,Margaret Peacock,1025,10801,29-Dec-2007,26-Jan-2007,31-Dec-2007,OnTime Carriers,Thüringer Rostbratwurst,123.79,20,2475.8,1485.48
Bon app',France,Europe,Enterprise,Andrew Fuller,1005,10663,10-Sep-2007,24-Sep-2007,03-Oct-2007,Anywhere Delivery,Boston Crab Meat,18.4,30,552,331.2
Bon app',France,Europe,Enterprise,Andrew Fuller,1005,10663,10-Sep-2007,24-Sep-2007,03-Oct-2007,Global Shippers,Singaporean Hokkien Fried Mee,14,30,420,252
Bon app',France,Europe,Enterprise,Andrew Fuller,1005,10663,10-Sep-2007,24-Sep-2007,03-Oct-2007,OnTime Carriers,Manjimup Dried Apples,53,20,1060,636
Bon app',France,Europe,Enterprise,Anne Dodsworth,1010,10871,05-Feb-2007,05-Mar-2007,10-Feb-2007,Speedy Shipping,Grandma's Boysenberry Spread,25,50,1250,750
Bon app',France,Europe,Enterprise,Anne Dodsworth,1010,10871,05-Feb-2007,05-Mar-2007,10-Feb-2007,Speedy Shipping,Pavlova,17.45,12,209.4,125.64
Bon app',France,Europe,Enterprise,Anne Dodsworth,1010,10871,05-Feb-2007,05-Mar-2007,10-Feb-2007,Anywhere Delivery,Alice Mutton,39,16,624,374.4
Bon app',France,Europe,Enterprise,Anne Dodsworth,1010,10331,16-Oct-2007,27-Nov-2007,21-Oct-2007,OnTime Carriers,Tourtière,5.9,15,88.5,53.1
Bon app',France,Europe,Enterprise,Janet Leverling,1015,10715,23-Oct-2007,06-Nov-2007,29-Oct-2007,OnTime Carriers,Ikura,31,21,651,390.6
Bon app',France,Europe,Enterprise,Janet Leverling,1015,10715,23-Oct-2007,06-Nov-2007,29-Oct-2007,Global Shippers,Fløtemysost,21.5,30,645,387
Bon app',France,Europe,Enterprise,Janet Leverling,1015,10732,06-Nov-2007,04-Dec-2007,07-Nov-2007,Global Shippers,Lakkalikööri,18,20,360,216
Bon app',France,Europe,Enterprise,Janet Leverling,1015,10362,25-Nov-2007,23-Dec-2007,28-Nov-2007,Global Shippers,NuNuCa Nuß-Nougat-Creme,11.2,50,560,336
Bon app',France,Europe,Enterprise,Janet Leverling,1015,10362,25-Nov-2007,23-Dec-2007,28-Nov-2007,Speedy Shipping,Manjimup Dried Apples,42.4,20,848,508.8
Bon app',France,Europe,Enterprise,Janet Leverling,1015,10362,25-Nov-2007,23-Dec-2007,28-Nov-2007,Anywhere Delivery,Tourtière,5.9,24,141.6,84.96
Bon app',France,Europe,Enterprise,Laura Callahan,1020,10940,11-Mar-2007,08-Apr-2007,23-Mar-2007,Speedy Shipping,Uncle Bob's Organic Dried Pears,30,8,240,144
Bon app',France,Europe,Enterprise,Laura Callahan,1020,10940,11-Mar-2007,08-Apr-2007,23-Mar-2007,OnTime Carriers,Konbu,6,20,120,72
Bon app',France,Europe,Enterprise,Laura Callahan,1020,10932,06-Mar-2007,03-Apr-2007,24-Mar-2007,Speedy Shipping,Pavlova,17.45,30,523.5,314.1
Bon app',France,Europe,Enterprise,Laura Callahan,1020,10932,06-Mar-2007,03-Apr-2007,24-Mar-2007,Anywhere Delivery,Tarte au sucre,49.3,14,690.2,414.12
Bon app',France,Europe,Enterprise,Laura Callahan,1020,10932,06-Mar-2007,03-Apr-2007,24-Mar-2007,OnTime Carriers,Mozzarella di Giovanni,34.8,16,556.8,334.08
Bon app',France,Europe,Enterprise,Laura Callahan,1020,10932,06-Mar-2007,03-Apr-2007,24-Mar-2007,Speedy Shipping,Rhönbräu Klosterbier,7.75,20,155,93
Bon app',France,Europe,Enterprise,Margaret Peacock,1025,10470,11-Mar-2007,08-Apr-2007,14-Mar-2007,Global Shippers,Carnarvon Tigers,50,30,1500,900
Bon app',France,Europe,Enterprise,Margaret Peacock,1025,10470,11-Mar-2007,08-Apr-2007,14-Mar-2007,OnTime Carriers,Tunnbröd,7.2,15,108,64.8
Bon app',France,Europe,Enterprise,Margaret Peacock,1025,10470,11-Mar-2007,08-Apr-2007,14-Mar-2007,Global Shippers,Wimmers gute Semmelknödel,26.6,8,212.8,127.68
Bon app',France,Europe,Enterprise,Margaret Peacock,1025,10511,18-Apr-2007,16-May-2007,21-Apr-2007,Anywhere Delivery,Chef Anton's Cajun Seasoning,22,50,1100,660
Bon app',France,Europe,Enterprise,Margaret Peacock,1025,10511,18-Apr-2007,16-May-2007,21-Apr-2007,Global Shippers,Uncle Bob's Organic Dried Pears,30,50,1500,900
Bon app',France,Europe,Enterprise,Margaret Peacock,1025,10511,18-Apr-2007,16-May-2007,21-Apr-2007,OnTime Carriers,Northwoods Cranberry Sauce,40,10,400,240
Bon app',France,Europe,Enterprise,Margaret Peacock,1025,10755,26-Nov-2007,24-Dec-2007,28-Nov-2007,Anywhere Delivery,Zaanse koeken,9.5,30,285,171
Bon app',France,Europe,Enterprise,Margaret Peacock,1025,10755,26-Nov-2007,24-Dec-2007,28-Nov-2007,Speedy Shipping,Gnocchi di nonna Alice,38,30,1140,684
Bon app',France,Europe,Enterprise,Margaret Peacock,1025,10755,26-Nov-2007,24-Dec-2007,28-Nov-2007,Global Shippers,Ravioli Angelo,19.5,14,273,163.8
Bon app',France,Europe,Enterprise,Margaret Peacock,1025,10755,26-Nov-2007,24-Dec-2007,28-Nov-2007,Global Shippers,Gudbrandsdalsost,36,25,900,540
Bon app',France,Europe,Enterprise,Margaret Peacock,1025,11076,06-May-2007,03-Jun-2007,,Global Shippers,Grandma's Boysenberry Spread,25,20,500,300
Bon app',France,Europe,Enterprise,Margaret Peacock,1025,11076,06-May-2007,03-Jun-2007,,Anywhere Delivery,Tofu,23.25,20,465,279
Bon app',France,Europe,Enterprise,Margaret Peacock,1025,11076,06-May-2007,03-Jun-2007,,Speedy Shipping,Teatime Chocolate Biscuits,9.2,10,92,55.2
Bon app',France,Europe,Enterprise,Nancy Davolio,1035,10827,12-Jan-2007,26-Jan-2007,06-Feb-2007,OnTime Carriers,Ikura,31,15,465,279
Bon app',France,Europe,Enterprise,Nancy Davolio,1035,10827,12-Jan-2007,26-Jan-2007,06-Feb-2007,Anywhere Delivery,Chartreuse verte,18,21,378,226.8
Bon app',France,Europe,Enterprise,Nancy Davolio,1035,10525,02-May-2007,30-May-2007,23-May-2007,Speedy Shipping,Inlagd Sill,19,30,570,342
Bon app',France,Europe,Enterprise,Nancy Davolio,1035,10525,02-May-2007,30-May-2007,23-May-2007,OnTime Carriers,Boston Crab Meat,18.4,15,276,165.6
Bon app',France,Europe,Enterprise,Nancy Davolio,1035,10340,29-Oct-2007,26-Nov-2007,08-Nov-2007,Anywhere Delivery,Carnarvon Tigers,50,20,1000,600
Bon app',France,Europe,Enterprise,Nancy Davolio,1035,10340,29-Oct-2007,26-Nov-2007,08-Nov-2007,Anywhere Delivery,Jack's New England Clam Chowder,7.7,12,92.4,55.44
Bon app',France,Europe,Enterprise,Nancy Davolio,1035,10340,29-Oct-2007,26-Nov-2007,08-Nov-2007,Anywhere Delivery,Ipoh Coffee,36.8,40,1472,883.2
Bon app',France,Europe,Enterprise,Robert King,1040,10876,09-Feb-2007,09-Mar-2007,12-Feb-2007,OnTime Carriers,Spegesild,12,21,252,151.2
Bon app',France,Europe,Enterprise,Robert King,1040,10876,09-Feb-2007,09-Mar-2007,12-Feb-2007,Speedy Shipping,Wimmers gute Semmelknödel,33.25,20,620,372
Bon app',France,Europe,Enterprise,Steven Buchanan,1045,10730,05-Nov-2007,03-Dec-2007,14-Nov-2007,Global Shippers,Pavlova,17.45,15,261.75,157.05
Bon app',France,Europe,Enterprise,Steven Buchanan,1045,10730,05-Nov-2007,03-Dec-2007,14-Nov-2007,Global Shippers,Gorgonzola Telino,12.5,3,37.5,22.5
Bon app',France,Europe,Enterprise,Steven Buchanan,1045,10730,05-Nov-2007,03-Dec-2007,14-Nov-2007,Anywhere Delivery,Louisiana Fiery Hot Pepper Sauce,21.05,10,210.5,126.3
Bottom-Dollar Markets,Canada,North America,Enterprise,Andrew Fuller,1005,10949,13-Mar-2007,10-Apr-2007,17-Mar-2007,Speedy Shipping,Grandma's Boysenberry Spread,25,12,300,180
Bottom-Dollar Markets,Canada,North America,Enterprise,Andrew Fuller,1005,10949,13-Mar-2007,10-Apr-2007,17-Mar-2007,OnTime Carriers,Ikura,31,30,930,558
Bottom-Dollar Markets,Canada,North America,Enterprise,Andrew Fuller,1005,10949,13-Mar-2007,10-Apr-2007,17-Mar-2007,OnTime Carriers,Alice Mutton,39,6,234,140.4
Bottom-Dollar Markets,Canada,North America,Enterprise,Andrew Fuller,1005,10949,13-Mar-2007,10-Apr-2007,17-Mar-2007,Anywhere Delivery,Tarte au sucre,49.3,60,2958,1774.8
Bottom-Dollar Markets,Canada,North America,Enterprise,Andrew Fuller,1005,10982,27-Mar-2007,24-Apr-2007,08-Apr-2007,Global Shippers,Uncle Bob's Organic Dried Pears,30,20,600,360
Bottom-Dollar Markets,Canada,North America,Enterprise,Andrew Fuller,1005,10982,27-Mar-2007,24-Apr-2007,08-Apr-2007,OnTime Carriers,Ipoh Coffee,46,9,414,248.4
Bottom-Dollar Markets,Canada,North America,Enterprise,Anne Dodsworth,1010,10411,10-Jan-2007,07-Feb-2007,21-Jan-2007,OnTime Carriers,Jack's New England Clam Chowder,7.7,25,192.5,115.5
Bottom-Dollar Markets,Canada,North America,Enterprise,Anne Dodsworth,1010,10411,10-Jan-2007,07-Feb-2007,21-Jan-2007,Speedy Shipping,Gula Malacca,15.5,40,620,372
Bottom-Dollar Markets,Canada,North America,Enterprise,Anne Dodsworth,1010,10411,10-Jan-2007,07-Feb-2007,21-Jan-2007,OnTime Carriers,Raclette Courdavault,44,9,396,237.6
Bottom-Dollar Markets,Canada,North America,Enterprise,Janet Leverling,1015,10410,10-Jan-2007,07-Feb-2007,15-Jan-2007,OnTime Carriers,Geitost,2,49,98,58.8
Bottom-Dollar Markets,Canada,North America,Enterprise,Janet Leverling,1015,10410,10-Jan-2007,07-Feb-2007,15-Jan-2007,Global Shippers,Raclette Courdavault,44,16,704,422.4
Bottom-Dollar Markets,Canada,North America,Enterprise,Janet Leverling,1015,10918,02-Mar-2007,30-Mar-2007,11-Mar-2007,Anywhere Delivery,Chai,18,60,1080,648
Bottom-Dollar Markets,Canada,North America,Enterprise,Janet Leverling,1015,10918,02-Mar-2007,30-Mar-2007,11-Mar-2007,Speedy Shipping,Camembert Pierrot,34,25,850,510
Bottom-Dollar Markets,Canada,North America,Enterprise,Janet Leverling,1015,10492,01-Apr-2007,29-Apr-2007,11-Apr-2007,Global Shippers,NuNuCa Nuß-Nougat-Creme,11.2,60,672,403.2
Bottom-Dollar Markets,Canada,North America,Enterprise,Janet Leverling,1015,10492,01-Apr-2007,29-Apr-2007,11-Apr-2007,OnTime Carriers,Singaporean Hokkien Fried Mee,11.2,20,224,134.4
Bottom-Dollar Markets,Canada,North America,Enterprise,Janet Leverling,1015,10742,14-Nov-2007,12-Dec-2007,18-Nov-2007,Speedy Shipping,Aniseed Syrup,10,20,200,120
Bottom-Dollar Markets,Canada,North America,Enterprise,Janet Leverling,1015,10742,14-Nov-2007,12-Dec-2007,18-Nov-2007,Global Shippers,Camembert Pierrot,34,50,1700,1020
Bottom-Dollar Markets,Canada,North America,Enterprise,Janet Leverling,1015,10742,14-Nov-2007,12-Dec-2007,18-Nov-2007,Speedy Shipping,Mozzarella di Giovanni,34.8,35,1218,730.8
Bottom-Dollar Markets,Canada,North America,Enterprise,Margaret Peacock,1025,10431,30-Jan-2007,13-Feb-2007,07-Feb-2007,Speedy Shipping,Alice Mutton,31.2,50,1560,936
Bottom-Dollar Markets,Canada,North America,Enterprise,Margaret Peacock,1025,10431,30-Jan-2007,13-Feb-2007,07-Feb-2007,Global Shippers,Boston Crab Meat,14.7,50,735,441
Bottom-Dollar Markets,Canada,North America,Enterprise,Margaret Peacock,1025,10431,30-Jan-2007,13-Feb-2007,07-Feb-2007,Anywhere Delivery,Zaanse koeken,7.6,30,228,136.8
Bottom-Dollar Markets,Canada,North America,Enterprise,Margaret Peacock,1025,10389,20-Dec-2007,17-Jan-2007,24-Dec-2007,Global Shippers,Ikura,24.8,16,396.8,238.08
Bottom-Dollar Markets,Canada,North America,Enterprise,Margaret Peacock,1025,10389,20-Dec-2007,17-Jan-2007,24-Dec-2007,Speedy Shipping,Pâté chinois,19.2,15,288,172.8
Bottom-Dollar Markets,Canada,North America,Enterprise,Margaret Peacock,1025,10389,20-Dec-2007,17-Jan-2007,24-Dec-2007,Speedy Shipping,Tarte au sucre,39.4,20,788,472.8
Bottom-Dollar Markets,Canada,North America,Enterprise,Margaret Peacock,1025,10389,20-Dec-2007,17-Jan-2007,24-Dec-2007,Global Shippers,Outback Lager,12,30,360,216
Bottom-Dollar Markets,Canada,North America,Enterprise,Michael Suyama,1030,10944,12-Mar-2007,26-Mar-2007,13-Mar-2007,OnTime Carriers,Queso Cabrales,21,5,105,63
Bottom-Dollar Markets,Canada,North America,Enterprise,Michael Suyama,1030,10944,12-Mar-2007,26-Mar-2007,13-Mar-2007,Speedy Shipping,Gula Malacca,19.45,18,350.1,210.06
Bottom-Dollar Markets,Canada,North America,Enterprise,Michael Suyama,1030,10944,12-Mar-2007,26-Mar-2007,13-Mar-2007,OnTime Carriers,Gnocchi di nonna Alice,38,18,684,410.4
Bottom-Dollar Markets,Canada,North America,Enterprise,Michael Suyama,1030,11045,23-Apr-2007,21-May-2007,,Speedy Shipping,Geitost,2.5,15,37.5,22.5
Bottom-Dollar Markets,Canada,North America,Enterprise,Michael Suyama,1030,11045,23-Apr-2007,21-May-2007,,Anywhere Delivery,Manjimup Dried Apples,53,24,1272,763.2
Bottom-Dollar Markets,Canada,North America,Enterprise,Nancy Davolio,1035,10975,25-Mar-2007,22-Apr-2007,27-Mar-2007,Speedy Shipping,Northwoods Cranberry Sauce,40,16,640,384
Bottom-Dollar Markets,Canada,North America,Enterprise,Nancy Davolio,1035,10975,25-Mar-2007,22-Apr-2007,27-Mar-2007,Anywhere Delivery,Rhönbräu Klosterbier,7.75,10,77.5,46.5
Bottom-Dollar Markets,Canada,North America,Enterprise,Nancy Davolio,1035,11027,16-Apr-2007,14-May-2007,20-Apr-2007,Anywhere Delivery,Guaraná Fantástica,4.5,30,135,81
Bottom-Dollar Markets,Canada,North America,Enterprise,Nancy Davolio,1035,11027,16-Apr-2007,14-May-2007,20-Apr-2007,Speedy Shipping,Tarte au sucre,49.3,21,1035.3,621.18
Bottom-Dollar Markets,Canada,North America,Enterprise,Robert King,1040,11048,24-Apr-2007,22-May-2007,30-Apr-2007,OnTime Carriers,Scottish Longbreads,12.5,42,525,315
B's Beverages,UK,Europe,Enterprise,Andrew Fuller,1005,10471,11-Mar-2007,08-Apr-2007,18-Mar-2007,Speedy Shipping,Uncle Bob's Organic Dried Pears,24,30,720,432
B's Beverages,UK,Europe,Enterprise,Andrew Fuller,1005,10471,11-Mar-2007,08-Apr-2007,18-Mar-2007,Anywhere Delivery,Gnocchi di nonna Alice,30.4,20,608,364.8
B's Beverages,UK,Europe,Enterprise,Anne Dodsworth,1010,10538,15-May-2007,12-Jun-2007,16-May-2007,Speedy Shipping,Outback Lager,15,7,105,63
B's Beverages,UK,Europe,Enterprise,Anne Dodsworth,1010,10538,15-May-2007,12-Jun-2007,16-May-2007,Global Shippers,Mozzarella di Giovanni,34.8,1,34.8,20.88
B's Beverages,UK,Europe,Enterprise,Janet Leverling,1015,10947,13-Mar-2007,10-Apr-2007,16-Mar-2007,OnTime Carriers,Raclette Courdavault,55,4,220,132
B's Beverages,UK,Europe,Enterprise,Janet Leverling,1015,10484,24-Mar-2007,21-Apr-2007,01-Apr-2007,Speedy Shipping,Sir Rodney's Scones,8,14,112,67.2
B's Beverages,UK,Europe,Enterprise,Janet Leverling,1015,10484,24-Mar-2007,21-Apr-2007,01-Apr-2007,OnTime Carriers,Boston Crab Meat,14.7,10,147,88.2
B's Beverages,UK,Europe,Enterprise,Janet Leverling,1015,10484,24-Mar-2007,21-Apr-2007,01-Apr-2007,Speedy Shipping,Manjimup Dried Apples,42.4,3,127.2,76.32
B's Beverages,UK,Europe,Enterprise,Margaret Peacock,1025,10943,11-Mar-2007,08-Apr-2007,19-Mar-2007,OnTime Carriers,Konbu,6,15,90,54
B's Beverages,UK,Europe,Enterprise,Margaret Peacock,1025,10943,11-Mar-2007,08-Apr-2007,19-Mar-2007,Global Shippers,Gustaf's Knäckebröd,21,21,441,264.6
B's Beverages,UK,Europe,Enterprise,Margaret Peacock,1025,10943,11-Mar-2007,08-Apr-2007,19-Mar-2007,Global Shippers,Spegesild,12,15,180,108
B's Beverages,UK,Europe,Enterprise,Margaret Peacock,1025,10578,24-Jun-2007,22-Jul-2007,25-Jul-2007,Anywhere Delivery,Steeleye Stout,18,20,360,216
B's Beverages,UK,Europe,Enterprise,Margaret Peacock,1025,10578,24-Jun-2007,22-Jul-2007,25-Jul-2007,OnTime Carriers,Ravioli Angelo,19.5,6,117,70.2
B's Beverages,UK,Europe,Enterprise,Michael Suyama,1030,10539,16-May-2007,13-Jun-2007,23-May-2007,OnTime Carriers,Konbu,6,8,48,28.8
B's Beverages,UK,Europe,Enterprise,Michael Suyama,1030,10539,16-May-2007,13-Jun-2007,23-May-2007,Global Shippers,Sir Rodney's Scones,10,15,150,90
B's Beverages,UK,Europe,Enterprise,Michael Suyama,1030,10539,16-May-2007,13-Jun-2007,23-May-2007,Global Shippers,Geitost,2.5,15,37.5,22.5
B's Beverages,UK,Europe,Enterprise,Michael Suyama,1030,10539,16-May-2007,13-Jun-2007,23-May-2007,Speedy Shipping,Maxilaku,20,6,120,72
B's Beverages,UK,Europe,Enterprise,Michael Suyama,1030,10599,15-Jul-2007,26-Aug-2007,21-Jul-2007,Anywhere Delivery,Tarte au sucre,49.3,10,493,295.8
B's Beverages,UK,Europe,Enterprise,Nancy Davolio,1035,11023,14-Apr-2007,28-Apr-2007,24-Apr-2007,Speedy Shipping,Uncle Bob's Organic Dried Pears,30,4,120,72
B's Beverages,UK,Europe,Enterprise,Nancy Davolio,1035,11023,14-Apr-2007,28-Apr-2007,24-Apr-2007,Global Shippers,Ipoh Coffee,46,30,1380,828
B's Beverages,UK,Europe,Enterprise,Robert King,1040,10289,26-Aug-2007,23-Sep-2007,28-Aug-2007,Speedy Shipping,Aniseed Syrup,8,30,240,144
B's Beverages,UK,Europe,Enterprise,Robert King,1040,10289,26-Aug-2007,23-Sep-2007,28-Aug-2007,OnTime Carriers,Wimmers gute Semmelknödel,26.6,9,239.4,143.64
Cactus Comidas para llevar,Argentina,South America,Enterprise,Andrew Fuller,1005,10819,07-Jan-2007,04-Feb-2007,16-Jan-2007,Speedy Shipping,Ipoh Coffee,46,7,322,193.2
Cactus Comidas para llevar,Argentina,South America,Enterprise,Andrew Fuller,1005,10819,07-Jan-2007,04-Feb-2007,16-Jan-2007,OnTime Carriers,Rhönbräu Klosterbier,7.75,20,155,93
Cactus Comidas para llevar,Argentina,South America,Enterprise,Anne Dodsworth,1010,10782,17-Dec-2007,14-Jan-2007,22-Dec-2007,Speedy Shipping,Gorgonzola Telino,12.5,1,12.5,7.5
Cactus Comidas para llevar,Argentina,South America,Enterprise,Laura Callahan,1020,10521,29-Apr-2007,27-May-2007,02-May-2007,Global Shippers,Steeleye Stout,18,3,54,32.4
Cactus Comidas para llevar,Argentina,South America,Enterprise,Laura Callahan,1020,10521,29-Apr-2007,27-May-2007,02-May-2007,Global Shippers,Jack's New England Clam Chowder,9.65,10,96.5,57.9
Cactus Comidas para llevar,Argentina,South America,Enterprise,Laura Callahan,1020,10521,29-Apr-2007,27-May-2007,02-May-2007,OnTime Carriers,Scottish Longbreads,12.5,6,75,45
Cactus Comidas para llevar,Argentina,South America,Enterprise,Laura Callahan,1020,11054,28-Apr-2007,26-May-2007,,OnTime Carriers,Geitost,2.5,10,25,15
Cactus Comidas para llevar,Argentina,South America,Enterprise,Laura Callahan,1020,11054,28-Apr-2007,26-May-2007,,Speedy Shipping,Laughing Lumberjack Lager,14,20,280,168
Cactus Comidas para llevar,Argentina,South America,Enterprise,Margaret Peacock,1025,10881,11-Feb-2007,11-Mar-2007,18-Feb-2007,Global Shippers,Röd Kaviar,15,10,150,90
Cactus Comidas para llevar,Argentina,South America,Enterprise,Robert King,1040,10937,10-Mar-2007,24-Mar-2007,13-Mar-2007,Speedy Shipping,Rössle Sauerkraut,45.6,8,364.8,218.88
Cactus Comidas para llevar,Argentina,South America,Enterprise,Robert King,1040,10937,10-Mar-2007,24-Mar-2007,13-Mar-2007,Speedy Shipping,Sasquatch Ale,14,20,280,168
Centro comercial Moctezuma,Mexico,North America,Enterprise,Margaret Peacock,1025,10259,18-Jul-2007,15-Aug-2007,25-Jul-2007,OnTime Carriers,Sir Rodney's Scones,8,10,80,48
Centro comercial Moctezuma,Mexico,North America,Enterprise,Margaret Peacock,1025,10259,18-Jul-2007,15-Aug-2007,25-Jul-2007,Global Shippers,Gravad lax,20.8,1,20.8,12.48
Chop-suey Chinese,Switzerland,Europe,Mid-market,Janet Leverling,1015,11041,22-Apr-2007,20-May-2007,28-Apr-2007,OnTime Carriers,Chang,19,30,570,342
Chop-suey Chinese,Switzerland,Europe,Mid-market,Janet Leverling,1015,11041,22-Apr-2007,20-May-2007,28-Apr-2007,OnTime Carriers,Vegie-spread,43.9,30,1317,790.2
